"","ind_id","Sex","Ethnicity","question","response","domain","domain2","domain3"
"1063",262055030,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1064",262091598,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1065",262055035,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1066",262055203,"Female","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1067",262055006,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1068",262091585,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1069",262091636,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1070",262055081,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1071",262055210,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1072",262055192,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1073",262055211,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1074",262091711,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1075",262055066,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1076",262091702,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1077",262055165,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1078",262055212,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1079",262055267,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1080",262055177,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1081",262055236,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1082",262055242,"Female","bayaka","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1083",262091525,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1084",262055189,"Female","bayaka","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1085",262055263,"Female","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1086",262055201,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1087",262055209,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1088",262054995,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1089",262055250,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1090",262055188,"Female","bayaka","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1091",262055197,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1092",262055058,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1093",262055061,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1094",262055064,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1095",262055083,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1096",262055001,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1097",262055085,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1098",262055225,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1099",262055222,"Male","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1100",262055200,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1101",262055228,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1102",262055207,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1103",262055162,"Male","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1104",262055023,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1105",262055218,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1106",262055020,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1107",262055233,"Female","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1108",262055276,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1109",262055180,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1110",262091684,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1111",262055014,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1112",262055027,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1113",262055199,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1114",262055198,"Male","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1115",262055171,"Female","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1116",262055215,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1117",262055195,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1118",262055010,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1119",262055194,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1120",262055026,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1121",262055186,"Female","bayaka","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1122",262055270,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1123",262055206,"Male","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1124",262091728,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1125",262055036,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1126",262055196,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1127",262054981,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1128",262055265,"Female","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1129",262055238,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1130",262091614,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1131",262055079,"Female","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1132",262055164,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1133",262055191,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1134",262055184,"Female","bayaka","econ_fish","Others","economy","subsistence_economy","econ_fish"
"1135",262054986,"Male","bandongo","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1136",262055245,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1137",262091607,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1138",262055013,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1139",262055273,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1140",262055204,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1141",262055190,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1142",262055029,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1143",262091647,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1144",262055176,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1145",262055181,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1146",262091669,"Female","bandongo","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1147",262055275,"Female","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1148",262054998,"Female","bandongo","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1149",262055167,"Male","bayaka","econ_fish","Together","economy","subsistence_economy","econ_fish"
"1150",262055202,"Male","bayaka","econ_fish","Partner","economy","subsistence_economy","econ_fish"
"1151",262055205,"Male","bayaka","econ_fish","Me","economy","subsistence_economy","econ_fish"
"1152",262055253,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1153",262055034,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1154",262055231,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1155",262055213,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1156",262055283,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1157",262055260,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1158",262091545,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1159",262055174,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1160",262055247,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1161",262055170,"Male","bayaka","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1162",262055280,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1163",262055084,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1164",262055187,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1165",262054992,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1166",262054988,"Female","bandongo","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1167",262055208,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1168",262055030,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1169",262091598,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1170",262055035,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1171",262055203,"Female","bayaka","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1172",262055006,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1173",262091585,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1174",262091636,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1175",262055081,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1176",262055210,"Male","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1177",262055192,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1178",262055211,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1179",262091711,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1180",262055066,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1181",262091702,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1182",262055165,"Male","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1183",262055212,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1184",262055267,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1185",262055177,"Male","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1186",262055236,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1187",262055242,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1188",262091525,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1189",262055189,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1190",262055263,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1191",262055201,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1192",262055209,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1193",262054995,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1194",262055250,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1195",262055188,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1196",262055197,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1197",262055058,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1198",262055061,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1199",262055064,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1200",262055083,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1201",262055001,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1202",262055085,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1203",262055225,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1204",262055222,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1205",262055200,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1206",262055228,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1207",262055207,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1208",262055162,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1209",262055023,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1210",262055218,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1211",262055020,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1212",262055233,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1213",262055276,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1214",262055180,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1215",262091684,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1216",262055014,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1217",262055027,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1218",262055199,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1219",262055198,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1220",262055171,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1221",262055215,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1222",262055195,"Male","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1223",262055010,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1224",262055194,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1225",262055026,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1226",262055186,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1227",262055270,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1228",262055206,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1229",262091728,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1230",262055036,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1231",262055196,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1232",262054981,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1233",262055265,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1234",262055238,"Female","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1235",262091614,"Female","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1236",262055079,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1237",262055164,"Male","bayaka","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1238",262055191,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1239",262055184,"Female","bayaka","econ_meat","Others","economy","subsistence_economy","econ_meat"
"1240",262054986,"Male","bandongo","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1241",262055245,"Male","bayaka","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1242",262091607,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1243",262055013,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1244",262055273,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1245",262055204,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1246",262055190,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1247",262055029,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1248",262091647,"Female","bandongo","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1249",262055176,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1250",262055181,"Male","bayaka","econ_meat","Partner","economy","subsistence_economy","econ_meat"
"1251",262091669,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1252",262055275,"Female","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1253",262054998,"Female","bandongo","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1254",262055167,"Male","bayaka","econ_meat","Together","economy","subsistence_economy","econ_meat"
"1255",262055202,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1256",262055205,"Male","bayaka","econ_meat","Me","economy","subsistence_economy","econ_meat"
"1257",262055253,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1258",262055034,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1259",262055231,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1260",262055213,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1261",262055283,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1262",262055260,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1263",262091545,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1264",262055174,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1265",262055247,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1266",262055170,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1267",262055280,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1268",262055084,"Female","bandongo","food_share_own","Together","economy","food_sharing","food_share_own"
"1269",262055187,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1270",262054992,"Female","bandongo","food_share_own","Together","economy","food_sharing","food_share_own"
"1271",262054988,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1272",262055208,"Male","bayaka","food_share_own","Together","economy","food_sharing","food_share_own"
"1273",262055030,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1274",262091598,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1275",262055035,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1276",262055203,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1277",262055006,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1278",262091585,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1279",262091636,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1280",262055081,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1281",262055210,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1282",262055192,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1283",262055211,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1284",262091711,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1285",262055066,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1286",262091702,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1287",262055165,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1288",262055212,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1289",262055267,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1290",262055177,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1291",262055236,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1292",262055242,"Female","bayaka","food_share_own","Others","economy","food_sharing","food_share_own"
"1293",262091525,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1294",262055189,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1295",262055263,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1296",262055201,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1297",262055209,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1298",262054995,"Female","bandongo","food_share_own","Partner","economy","food_sharing","food_share_own"
"1299",262055250,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1300",262055188,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1301",262055197,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1302",262055058,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1303",262055061,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1304",262055064,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1305",262055083,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1306",262055001,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1307",262055085,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1308",262055225,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1309",262055222,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1310",262055200,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1311",262055228,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1312",262055207,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1313",262055162,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1314",262055023,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1315",262055218,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1316",262055020,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1317",262055233,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1318",262055276,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1319",262055180,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1320",262091684,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1321",262055014,"Female","bandongo","food_share_own","Partner","economy","food_sharing","food_share_own"
"1322",262055027,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1323",262055199,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1324",262055198,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1325",262055171,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1326",262055215,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1327",262055195,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1328",262055010,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1329",262055194,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1330",262055026,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1331",262055186,"Female","bayaka","food_share_own","Others","economy","food_sharing","food_share_own"
"1332",262055270,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1333",262055206,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1334",262091728,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1335",262055036,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1336",262055196,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1337",262054981,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1338",262055265,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1339",262055238,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1340",262091614,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1341",262055079,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1342",262055164,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1343",262055191,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1344",262055184,"Female","bayaka","food_share_own","Others","economy","food_sharing","food_share_own"
"1345",262054986,"Male","bandongo","food_share_own","Partner","economy","food_sharing","food_share_own"
"1346",262055245,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1347",262091607,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1348",262055013,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1349",262055273,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1350",262055204,"Female","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1351",262055190,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1352",262055029,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1353",262091647,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1354",262055176,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1355",262055181,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1356",262091669,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1357",262055275,"Female","bayaka","food_share_own","Others","economy","food_sharing","food_share_own"
"1358",262054998,"Female","bandongo","food_share_own","Me","economy","food_sharing","food_share_own"
"1359",262055167,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1360",262055202,"Male","bayaka","food_share_own","Partner","economy","food_sharing","food_share_own"
"1361",262055205,"Male","bayaka","food_share_own","Me","economy","food_sharing","food_share_own"
"1362",262055253,"Male","bayaka","food_share_partner","Partner","economy","food_sharing","food_share_partner"
"1363",262055034,"Female","bandongo","food_share_partner","Together","economy","food_sharing","food_share_partner"
"1364",262055231,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1365",262055213,"Female","bayaka","food_share_partner","Partner","economy","food_sharing","food_share_partner"
"1366",262055283,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1367",262055260,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1368",262091545,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1369",262055174,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1370",262055247,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1371",262055170,"Male","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1372",262055280,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1373",262055084,"Female","bandongo","food_share_partner","Together","economy","food_sharing","food_share_partner"
"1374",262055187,"Female","bayaka","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1375",262054992,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1376",262054988,"Female","bandongo","food_share_partner","Others","economy","food_sharing","food_share_partner"
"1377",262055208,"Male","bayaka","food_share_partner","Partner","economy","food_sharing","food_share_partner"
"1378",262055030,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1379",262091598,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1380",262055035,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
"1381",262055203,"Female","bayaka","food_share_partner","Partner","economy","food_sharing","food_share_partner"
"1382",262055006,"Female","bandongo","food_share_partner","Me","economy","food_sharing","food_share_partner"
